ID,Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
1287,7273,Italy,75030,Mens,6,12/19/2023,8.85,3.67,25.4
1288,1852,Germany,88742,Womens,2,4/4/2023,-0.33,6.63,36.61
1289,3161,Italy,17217,Mens,2,11/7/2023,7.9,1.1,55.24
1290,7328,Spain,69949,Womens,8,1/5/2024,3.33,-0.84,30.28
1291,3161,UK,23405,Womens,4,1/2/2024,4.17,0.56,67.89
1292,2296,Spain,87825,Mens,10,9/29/2023,-0.29,5.57,89.14
1293,1817,UK,90940,Mens,5,6/24/2023,-3.57,5.61,73.9
1294,3773,Italy,57568,Womens,10,6/21/2023,4.85,0.76,71.38
1295,2999,Germany,40629,Womens,9,9/26/2023,4.67,0.47,32.94
1296,4313,UK,48605,Mens,4,5/17/2023,6.47,5.71,81.59
1297,5983,UK,74003,Womens,5,6/14/2023,5.7,3.44,74.21
1298,7345,France,87606,Mens,1,8/20/2023,-3.09,-2.06,26.98
1299,6984,Italy,25746,Mens,2,7/4/2023,8.77,2.98,51.11
1300,5837,Italy,11597,Mens,6,1/2/2024,9.58,3.78,96.74
1301,5232,Spain,53544,Mens,8,5/23/2023,2.78,8.68,99.6
1302,2085,Germany,39079,Womens,9,2/10/2024,0.13,2.83,47.55
1303,7958,Italy,44027,Mens,5,9/9/2023,6.25,3.81,85.37
1304,8693,Italy,41793,Mens,3,1/23/2024,1.45,0.64,16.28
1305,2619,Germany,90575,Womens,3,10/5/2023,3.61,0.93,10.25
1306,6742,Italy,92331,Womens,9,11/11/2023,-0.06,2.34,96.17
1307,2251,Spain,54539,Womens,6,10/31/2023,9.19,-3.32,14.01
1308,8998,Germany,94136,Mens,10,3/9/2023,9.76,-3.29,64.34
1309,9465,UK,83414,Womens,5,12/2/2023,6.27,6.44,69.88
1310,6149,UK,99503,Womens,10,3/31/2023,3.36,8.96,60.21
1311,9384,France,74068,Mens,8,2/17/2024,-2.66,2.12,51.3
1312,7156,UK,76808,Womens,10,4/6/2023,-2.17,4.73,39.57
1313,2067,France,25432,Mens,8,1/20/2024,2.41,6.4,21.18
1314,7328,Germany,13543,Mens,1,8/20/2023,8.86,-3.16,95.76
1315,8432,UK,99131,Mens,4,6/2/2023,4.12,7.54,46.76
1316,2489,Spain,24503,Mens,6,7/5/2023,5.36,-3.39,82.84
1317,4027,Germany,15530,Womens,1,6/9/2023,-0.74,6.55,24.23
1318,2377,Spain,57078,Mens,9,7/21/2023,6.31,4.4,19.36
1319,3224,UK,62453,Womens,1,7/29/2023,-0.33,-0.1,96.41
1320,8643,Italy,33825,Womens,6,12/9/2023,2.95,-1.56,13.7
1321,6871,Italy,31430,Womens,4,12/23/2023,-4.68,-0.23,85.13
1322,9465,Germany,65536,Womens,2,12/6/2023,5.7,0.78,31.48
1323,5346,UK,34949,Mens,9,8/29/2023,4.19,4.76,62.76
1324,6075,Italy,97806,Mens,7,3/12/2023,-4.84,8.11,96.04
1325,2642,Spain,34415,Mens,3,3/1/2024,4.47,2.89,95.79
1326,7634,Spain,60043,Womens,5,3/29/2023,7.22,5.6,63.68
1327,4217,Spain,29796,Womens,7,7/3/2023,0.75,-0.74,14.6
1328,3158,UK,29467,Womens,6,2/24/2024,-0.33,8.03,51.53
1329,3673,Italy,10681,Womens,7,8/26/2023,-2.6,1.93,19.89
1330,2269,Italy,68633,Womens,7,5/6/2023,0.97,2.27,86.9
1331,9719,Italy,31067,Mens,2,1/21/2024,8.04,-2.3,96.23
1332,4313,Germany,73053,Mens,10,5/9/2023,6.99,1.95,74.62
1333,6389,UK,45367,Womens,3,7/14/2023,0.67,-2.92,34.1
1334,8210,Spain,94570,Mens,10,7/20/2023,5.16,9.98,34.31
1335,7812,Germany,95916,Mens,10,7/14/2023,-3.4,-1.15,67.53
1336,7346,Spain,50135,Womens,8,2/25/2024,4.52,9.98,99.33
1337,4371,UK,90233,Womens,10,8/27/2023,0.39,-0.37,30.18
1338,7423,Germany,86007,Womens,4,6/26/2023,6.16,0.78,95.41
1339,6142,Italy,86056,Womens,4,4/12/2023,2.23,6.85,54.42
1340,7120,Italy,39393,Mens,1,10/14/2023,0.56,-2.07,56.96
1341,8459,Italy,77647,Womens,5,6/28/2023,-4.15,0.47,80.77
1342,1148,UK,98278,Womens,6,4/30/2023,1.26,-3.67,29.83
1343,9742,UK,70725,Mens,5,10/13/2023,1.75,3.27,21.65
1344,3185,Germany,72337,Womens,9,5/9/2023,9.94,5.23,46.05
1345,2251,Italy,16123,Mens,8,9/2/2023,-3.22,7.06,50.4
1346,2300,Spain,81188,Womens,4,8/25/2023,2.28,-4.28,71.4
1347,5983,France,32944,Womens,4,7/30/2023,-0.47,6.03,13.52
1348,5491,UK,91760,Mens,9,7/21/2023,8.89,5.09,48.62
1349,2067,Italy,67351,Womens,7,10/1/2023,3.75,-4.19,79.35
1350,1134,Italy,52824,Mens,8,5/10/2023,7.98,4.62,24.93
1351,4313,Germany,43915,Mens,9,9/24/2023,-1.54,2.83,61.73
1352,1711,UK,91666,Womens,10,9/18/2023,7.36,7.24,67.68
1353,4343,UK,91666,Womens,6,9/14/2023,3.7,8.78,31.92
1354,6742,Italy,55067,Mens,6,4/16/2023,3.36,0.04,55.58
1355,6871,Italy,93875,Womens,9,1/27/2024,-3.46,9.56,53.66
1356,9481,France,46934,Mens,7,1/28/2024,6.96,3.21,40.14
1357,2251,Germany,68920,Womens,4,7/23/2023,7.6,6.67,57.07
1358,7031,Spain,57558,Mens,8,5/2/2023,9.21,7.98,44.88
1359,3158,Spain,35241,Mens,4,6/2/2023,7.52,0.96,47.41
1360,1971,Italy,46084,Mens,8,10/2/2023,-4.46,8.94,79.08
1361,3217,Italy,34594,Mens,7,2/16/2024,-1.53,-4.74,25.76
1362,8637,Spain,71082,Mens,5,7/18/2023,5.18,-1.9,50.91
1363,6281,UK,60135,Womens,6,9/12/2023,7.76,9.65,42.99
1364,1858,UK,36945,Mens,2,3/26/2023,6.62,2.99,77.77
1365,1265,France,35187,Mens,4,11/4/2023,3.75,-1.77,59.51
1366,5085,UK,34594,Mens,7,1/7/2024,-0.18,0.45,98.71
1367,2460,UK,38036,Womens,8,2/10/2024,1.81,6.94,92.97
1368,5663,UK,45851,Womens,7,9/13/2023,3.49,-3.4,56.69
1369,3622,France,80195,Womens,6,10/23/2023,1.99,3.17,13.02
1370,5346,Germany,64253,Mens,5,9/16/2023,9.88,-4.79,10.97
1371,8754,UK,72134,Mens,1,12/2/2023,9.69,-0.43,61.59
1372,3940,Spain,71405,Mens,8,4/20/2023,5.94,7.93,23.34
1373,5845,Italy,35241,Mens,9,1/13/2024,-2.48,-0.89,30.83
1374,4217,France,70558,Womens,9,8/3/2023,8.47,-2.79,51.96
1375,7423,Spain,65456,Mens,9,6/21/2023,1.03,-4.58,95.62
1376,7345,Spain,43804,Womens,8,4/30/2023,-2.68,5.21,95.45
1377,3631,France,36549,Mens,2,7/27/2023,-2.66,5.88,72.47
1378,5959,Germany,61296,Womens,2,6/10/2023,-1.4,0.86,19.16
1379,2067,France,89831,Mens,4,12/14/2023,9.95,6.79,69.19
1380,9170,France,43582,Womens,1,3/12/2023,4.78,4.91,99.24
1381,1852,Spain,63430,Mens,4,11/1/2023,0.71,0.78,43.04
1382,1265,France,87538,Mens,3,4/11/2023,4.05,-2.74,59.69
1383,4866,UK,68323,Womens,1,9/21/2023,7.32,4.55,42.93
1384,9976,Italy,88814,Mens,9,1/5/2024,0.26,1.35,51.86
1385,7107,Spain,75333,Mens,7,2/28/2024,2.82,-1.87,48.96
1386,2085,Germany,69197,Womens,10,5/25/2023,-0.87,-4,71.53
1387,2527,Italy,89120,Mens,6,11/11/2023,-1.85,7.4,83.24
1388,5275,Italy,45028,Mens,6,9/7/2023,8.43,4.72,45.91
1389,1150,Italy,22151,Womens,3,1/20/2024,-3.92,7.51,32.69
1390,9742,Italy,70792,Mens,1,10/30/2023,-1.24,7.4,18.19
1391,6281,Spain,50675,Womens,9,12/20/2023,-1.43,1.9,32.33
1392,3217,France,22053,Mens,2,4/14/2023,5.41,-1.33,23.5
1393,8204,Germany,15530,Womens,3,10/13/2023,3.7,3.68,40.54
1394,5737,Spain,33758,Womens,9,5/15/2023,5.92,9.2,60.38
1395,3510,Germany,60188,Mens,1,8/31/2023,1.21,-2.97,94.63
1396,3622,France,81365,Womens,4,11/17/2023,1.65,8.98,63.58
1397,1150,Spain,84180,Mens,7,12/22/2023,2.4,6.18,35.98
1398,1427,Spain,79684,Mens,8,5/23/2023,7.18,7.37,43.58
1399,1971,France,59311,Womens,9,11/10/2023,8.68,0.87,56.94
1400,3756,Spain,90176,Womens,2,6/22/2023,2.92,-4.38,91.37
1401,4866,Spain,82026,Mens,7,7/26/2023,1.2,5.15,12.76
1402,4866,Italy,27890,Womens,9,3/27/2023,1.15,4.53,74.08
1403,2642,UK,90517,Mens,4,5/26/2023,1.02,0.5,84.9
1404,2067,UK,64411,Womens,1,12/25/2023,4.56,2.59,46.76
1405,3224,Spain,93588,Womens,4,3/26/2023,8.47,-4.77,77.03
1406,2720,UK,49064,Mens,2,2/8/2024,-4.63,9.8,31.36
1407,4371,Germany,28927,Womens,4,10/14/2023,9.32,-0.63,47.94
1408,8637,UK,82606,Mens,1,6/6/2023,3.62,-2.41,74.77
1409,9600,UK,33758,Womens,8,9/23/2023,8.19,5,56.66
1410,8519,Italy,40441,Mens,6,10/2/2023,8.61,-2.49,13.81
1411,1893,Spain,73028,Womens,6,7/30/2023,3.67,3.51,45.73
1412,3217,Spain,80002,Mens,10,4/20/2023,-0.47,8.74,28.19
1413,9742,Germany,75333,Mens,5,10/7/2023,2.89,6.12,44.14
1414,2527,France,76486,Womens,3,3/7/2024,-3.26,-4.46,34.1
1415,5854,UK,22226,Mens,2,5/21/2023,-3.63,7.15,53.14
1416,6281,UK,16991,Womens,6,5/18/2023,6.55,4.3,43
1417,5854,Spain,40974,Womens,8,7/29/2023,1.25,5.58,94.81
1418,2743,UK,82900,Womens,1,10/13/2023,8.73,5.77,13.57
1419,3940,Germany,14710,Womens,1,4/8/2023,-0.04,-1.56,57.64
1420,9481,Italy,97603,Mens,10,12/13/2023,6.87,-4.69,93.47
1421,6185,UK,29538,Mens,7,1/31/2024,-2.23,-2.57,55.01
1422,8432,Germany,49380,Womens,7,7/9/2023,1.37,7.09,80.62
1423,4836,Spain,13523,Mens,6,5/4/2023,9.43,8.64,80.94
1424,1858,Germany,90387,Mens,1,11/5/2023,3.15,2.63,21.55
1425,2999,France,40232,Mens,10,10/23/2023,7.87,6.94,58.95
1426,6026,France,42703,Mens,9,7/2/2023,-1.09,0.92,23.5
1427,9976,Spain,49014,Womens,9,12/17/2023,0.49,5.32,33.25
1428,1269,Spain,14368,Mens,8,11/30/2023,1.65,5.16,66.12
1429,2996,Italy,89358,Mens,6,1/17/2024,7.77,2.96,96.37
1430,2377,Italy,64848,Mens,6,7/29/2023,2.92,-0.04,49.61
1431,2489,UK,17301,Mens,10,3/23/2023,7.45,6.41,83.23
1432,1565,Germany,31881,Mens,9,8/28/2023,3.38,-2.42,68.83
1433,8459,UK,21465,Mens,3,5/28/2023,-0.25,-1.42,40.89
1434,2743,Spain,55947,Womens,2,4/24/2023,4,-3.41,71.79
1435,2743,France,11597,Mens,2,2/14/2024,3.5,-0.99,64.15
1436,2003,France,23222,Mens,3,2/12/2024,8.09,-1.62,30.75
1437,3673,UK,74152,Womens,1,6/18/2023,6.55,6.02,11.07
1438,3185,Germany,62808,Womens,5,10/3/2023,0.53,-4.68,40.17
1439,3188,Italy,69811,Mens,6,11/6/2023,3.85,9.19,10.18
1440,3940,Germany,33964,Mens,5,10/31/2023,7.88,9.93,79.79
1441,3510,Spain,90740,Womens,1,3/7/2024,8.63,-4.46,49.37
1442,8210,UK,69214,Mens,1,4/2/2023,0.72,7.18,93.18
1443,2527,Spain,70792,Mens,1,6/5/2023,3.96,8.78,57.1
1444,2003,France,86240,Womens,5,2/20/2024,6.15,9.79,35.53
1445,8099,Spain,77336,Mens,6,2/29/2024,0.26,4.31,25.95
1446,8942,Italy,46815,Womens,3,5/6/2023,7.05,8.51,39.32
1447,3510,France,14929,Mens,10,5/7/2023,-2.07,7.91,14.51
1448,1567,UK,58400,Womens,6,9/16/2023,-0.66,-3.33,58.58
1449,5429,Italy,32011,Womens,5,4/6/2023,0.25,0.4,33.03
1450,5395,Germany,42495,Womens,2,9/5/2023,1.04,7.52,40.6
1451,2619,France,55530,Womens,9,8/29/2023,-1.5,-3.27,76.18
1452,1249,UK,75027,Mens,9,2/1/2024,1.23,0.1,95.89
1453,2619,Italy,32774,Mens,7,7/22/2023,5.33,9.12,59.15
1454,1233,Germany,63791,Mens,1,3/20/2023,4.81,4.3,86.37
1455,6613,Spain,39734,Mens,8,6/7/2023,3.46,3.01,29.17
1456,9070,UK,95281,Womens,4,8/3/2023,-0.57,6.51,16.63
1457,2826,France,89298,Mens,6,3/31/2023,-0.63,2.85,61.76
1458,4091,Italy,11256,Womens,3,5/25/2023,1.94,-1.08,48.81
1459,1565,Germany,80939,Womens,4,4/12/2023,2.62,-0.51,73.1
1460,7420,Spain,72134,Mens,7,2/7/2024,3.7,3.65,50.84
1461,1711,Germany,82541,Womens,4,6/24/2023,-4.9,-2.9,70.32
1462,5837,Germany,33240,Womens,7,5/6/2023,7.78,1.65,18.2
1463,8942,Italy,57451,Mens,9,2/16/2024,-2.16,9.57,40.65
1464,4091,Germany,33535,Mens,2,4/14/2023,6.03,6.6,40.46
1465,2826,Germany,90944,Womens,7,5/2/2023,2.23,5.62,97.08
1466,5688,France,78784,Womens,9,8/11/2023,8.43,1.13,24.22
1467,1893,France,99119,Womens,8,6/14/2023,-1.23,-0.19,90.95
1468,7328,Germany,57483,Womens,3,1/4/2024,5.88,8.98,79.03
1469,1858,UK,83168,Womens,1,7/21/2023,-2.47,1.17,69.8
1470,1662,Italy,64061,Womens,10,2/24/2024,4.28,3.55,54.97
1471,2304,Spain,91218,Mens,2,8/31/2023,5.42,-0.27,14.74
1472,6044,Germany,83630,Mens,10,1/20/2024,1.26,1.08,52.65
1473,5656,Spain,19616,Mens,7,11/3/2023,6.22,5.49,65.33
1474,6066,UK,55216,Mens,3,12/2/2023,-3.22,2.79,87.99
1475,9465,France,76739,Mens,7,8/11/2023,1.36,-1.93,95.31
1476,5737,France,66924,Womens,6,12/1/2023,1.57,-2.02,34.66
1477,4313,Germany,83348,Mens,8,9/7/2023,-0.59,4.37,31.39
1478,6066,Germany,75295,Womens,9,4/25/2023,0.3,-0.85,10.31
1479,4971,Germany,37563,Womens,1,3/19/2023,-3.97,4.13,80.45
1480,8519,Germany,77145,Womens,6,9/21/2023,2.59,7.81,33.05
1481,1612,France,64318,Mens,9,10/10/2023,3.02,8.44,80.53
1482,5854,Spain,42213,Womens,6,3/25/2023,5.89,-1.89,55.04
1483,7861,UK,83743,Womens,2,5/23/2023,0.62,-4.71,57.3
1484,5429,Italy,19955,Mens,8,9/20/2023,-0.82,7.75,95.64
1485,7812,UK,65371,Womens,5,7/21/2023,8.16,7.21,99.9
1486,9167,UK,80455,Womens,5,6/28/2023,3.06,3.8,52.14
1487,3247,Spain,64326,Womens,5,5/25/2023,-4.7,7.38,32.15
1488,1662,UK,46343,Mens,1,9/9/2023,7.95,6.63,21.26
1489,8875,Italy,85880,Womens,1,8/30/2023,7.07,5.62,48.2
1490,5498,Italy,66764,Womens,9,2/19/2024,1.47,3.56,71.9
1491,7980,Spain,45851,Womens,4,9/18/2023,4.84,-1.37,90.71
1492,5854,Germany,53544,Mens,10,12/20/2023,4.75,-1.07,32.9
1493,5232,Germany,41965,Mens,6,1/10/2024,7.28,7.23,36.67
1494,8609,Italy,61650,Mens,4,8/28/2023,-0.37,-3.51,76.76
1495,4343,UK,91254,Womens,2,10/1/2023,1.2,8.51,87.29
1496,7861,Spain,92082,Mens,3,8/14/2023,9.07,-2.34,47.39
1497,5845,Spain,18818,Womens,4,4/13/2023,3.55,-0.81,15.11
1498,1567,Italy,33579,Womens,10,5/24/2023,7.67,2.57,33.7
1499,5663,UK,42789,Mens,4,7/7/2023,2,5.96,85
1500,6748,Italy,37563,Womens,10,12/16/2023,6.75,5.94,97.84
1501,1662,Spain,46651,Womens,10,8/7/2023,1.32,-1.08,19.84
1502,3401,Italy,59005,Mens,2,3/17/2023,1.66,-4.51,39.87
1503,3673,Spain,65053,Womens,3,6/15/2023,-2.25,4.94,87.22
1504,9167,UK,72003,Mens,3,6/22/2023,4.34,-2.18,46.96
1505,2887,Spain,42293,Mens,9,10/13/2023,3.51,-4.77,55.98
1506,5491,Italy,34603,Mens,1,11/30/2023,4.17,7.29,90.77
1507,4866,UK,32524,Womens,6,12/4/2023,4.54,9.69,64.32
1508,2642,France,23517,Womens,1,3/29/2023,8.91,1.07,21.58
1509,9481,Spain,37916,Womens,2,11/2/2023,4.67,6.54,70.36
1510,1265,UK,40774,Womens,2,12/31/2023,7.05,9.41,32.4
1511,6185,UK,42785,Womens,4,5/21/2023,-1.46,5.3,12.88
1512,7718,France,88306,Mens,8,1/13/2024,1.63,0.3,34.04
1513,3631,Germany,97348,Mens,10,3/10/2023,7.65,2.35,57.01
1514,5346,Germany,83630,Mens,3,4/13/2023,-2.83,6.72,95.77
1515,1233,UK,71069,Mens,2,4/19/2023,0.08,7.41,23.65
1516,2489,Spain,87133,Mens,10,4/24/2023,8.95,2.1,83.24
1517,9976,Germany,71913,Mens,5,11/9/2023,-3.35,0.19,97.18
1518,4313,Germany,13153,Mens,2,9/25/2023,4.84,6,86.61
1519,1150,Spain,73531,Mens,9,8/27/2023,-0.09,4.36,48.41
1520,8637,Spain,59348,Mens,1,2/14/2024,3.17,3.23,40.4
1521,9420,Italy,76321,Mens,1,1/26/2024,0.52,-1.22,88.58
1522,8085,Italy,61262,Womens,3,5/11/2023,1.91,5.61,64.53
1523,7980,Germany,11535,Womens,9,7/20/2023,1.26,-0.54,42.94
1524,1852,France,78934,Mens,7,1/6/2024,6.67,-3.94,37.35
1525,9465,France,94247,Mens,5,1/22/2024,-2.8,7.8,23.33
1526,1567,Germany,50114,Womens,2,2/8/2024,-1.57,-2.83,70.58
1527,2185,Spain,27707,Womens,6,4/12/2023,9.44,-4.9,36.01
1528,3934,Germany,49380,Womens,4,5/30/2023,2.74,-2.02,54.13
1529,7346,UK,21371,Womens,7,12/20/2023,1.09,-3.62,69.76
1530,7031,Italy,61698,Womens,7,12/18/2023,6.55,-4.04,31.72
1531,2743,UK,92998,Mens,2,8/8/2023,-0.98,9.46,91.55
1532,3851,UK,62529,Mens,3,2/11/2024,7.84,4.26,33.99
1533,2743,Germany,60105,Mens,8,4/8/2023,9.35,0.43,22.01
1534,3454,Germany,79230,Womens,5,8/15/2023,1.17,7.02,99.94
1535,5854,UK,66969,Mens,10,6/8/2023,-1.31,-1.75,31.91
1536,1269,UK,92301,Womens,10,12/31/2023,3.84,5.73,92.57
1537,6984,Spain,95618,Mens,1,10/13/2023,6.36,-4.76,59.21
1538,7718,Italy,14509,Womens,3,2/17/2024,-3.02,9.6,63.52
1539,3934,France,85619,Womens,7,5/16/2023,-4.76,3.38,12.95
1540,4371,France,42921,Mens,5,8/6/2023,-0.07,5.05,92.32
1541,7217,UK,54171,Womens,2,4/8/2023,-3,7.66,62.54
1542,9976,France,21382,Mens,2,4/14/2023,5.19,2.06,77.1
1543,2676,Spain,62419,Mens,3,10/8/2023,9.05,3.11,81.87
1544,5737,Italy,89298,Mens,8,7/4/2023,-4.31,-2.92,34.13
1545,1427,Spain,57483,Womens,8,10/7/2023,9.52,0.94,84.42
1546,6185,Spain,26371,Mens,2,4/6/2023,8.92,5.53,60.27
1547,2003,Germany,91375,Mens,2,12/17/2023,1.12,-3.05,18.2
1548,5764,Germany,55202,Womens,10,12/31/2023,7.98,2.1,89.38
1549,3161,France,69235,Womens,2,10/26/2023,-3.24,-0.59,67.77
1550,2269,UK,62286,Mens,6,1/21/2024,4.03,7.89,27.82
1551,5764,Germany,41845,Mens,4,9/7/2023,-2.92,3.67,62.97
1552,2085,Spain,29651,Womens,1,12/25/2023,7.58,4.96,89.09
1553,9681,Germany,31579,Womens,4,3/26/2023,-1.38,8.17,14.19
1554,1294,Italy,88742,Womens,1,10/7/2023,-0.21,8.26,95.89
1555,9420,Italy,57702,Mens,5,7/16/2023,2.8,2.39,21.55
1556,6044,Spain,25970,Womens,5,4/29/2023,-4.45,2.32,28.48
1557,9384,Spain,89132,Womens,8,11/16/2023,0.73,0.82,93.77
1558,9681,Italy,87426,Womens,8,12/26/2023,0.01,1.09,36.72
1559,4343,Germany,20416,Mens,2,12/22/2023,-3.32,1.91,35.35
1560,8757,Italy,70036,Mens,4,6/5/2023,-2.93,4.02,76.97
1561,3401,France,95531,Womens,9,2/4/2024,8.45,2.97,79.7
1562,2720,UK,28913,Womens,5,10/25/2023,0.68,7.25,99.16
1563,4971,France,94778,Womens,3,6/28/2023,-1.73,-3.63,59.69
1564,2676,France,21677,Mens,1,2/13/2024,-2.98,9.88,34.42
1565,9465,Spain,94992,Mens,7,12/28/2023,-0.6,-4.43,51.8
1566,5931,Spain,67511,Mens,3,7/8/2023,4.64,2.35,75.52
1567,7420,France,77231,Womens,10,11/30/2023,3.04,0.6,11.85
1568,7217,Spain,16373,Mens,10,12/10/2023,1.42,5.27,22.63
1569,3940,UK,73270,Mens,6,8/2/2023,0.93,3.21,41.01
1570,1662,France,11597,Mens,4,10/9/2023,7.84,-3.22,17.45
1571,9738,Italy,81465,Mens,5,4/16/2023,-0.67,-0.69,92.97
1572,7812,France,74386,Womens,1,3/18/2023,2.25,3.37,21.09
1573,1893,Italy,89601,Mens,3,9/13/2023,9.91,8.31,54.36
1574,3510,Italy,39715,Mens,5,7/29/2023,2.87,-3,48.91
1575,7951,UK,95580,Womens,2,1/26/2024,2.3,1.89,36.21
1576,4027,France,74338,Womens,5,7/16/2023,2.75,1.24,59.73
1577,2185,UK,25818,Mens,5,2/19/2024,8.57,8.8,36.77
1578,3851,Spain,13018,Mens,6,10/24/2023,5.93,-0.09,12.07
1579,7423,UK,91753,Mens,10,1/9/2024,0.18,5.67,26
1580,8693,Germany,41953,Womens,8,4/14/2023,5.36,-0.31,11.91
1581,5491,UK,31259,Mens,5,1/17/2024,2.08,-0.62,36.43
1582,5983,Spain,27263,Womens,6,10/17/2023,-0.06,8.43,13.62
1583,3773,France,69235,Womens,10,10/23/2023,9.05,-2.49,72.46
1584,5983,Germany,35787,Womens,8,1/22/2024,-3.14,-1.84,85.81
1585,3773,UK,40451,Womens,2,10/3/2023,4.67,8.15,74.64
1586,1858,Germany,77848,Womens,7,10/20/2023,0.47,8.51,67.42
1587,5688,Italy,65090,Mens,1,2/16/2024,-3.11,3.1,80.5
1588,8733,Spain,72813,Womens,5,8/29/2023,9.87,3.79,80.15
1589,2300,France,52477,Womens,1,4/17/2023,0.52,-4.03,78.75
1590,8099,Germany,33724,Mens,3,7/11/2023,1.57,8.73,92.08
1591,3851,Spain,54830,Womens,2,8/19/2023,8.11,-2.57,98.55
1592,1233,Germany,39015,Mens,10,4/20/2023,8.59,7.78,13.38
1593,3247,France,28421,Womens,9,10/16/2023,4.96,6.23,38.58
1594,3728,Spain,90575,Womens,2,7/20/2023,2.43,4.69,75.56
1595,7812,Germany,89298,Mens,4,7/10/2023,-4.43,-4.42,60.1
1596,5395,Spain,35671,Mens,4,8/3/2023,4.67,3.47,16.5
1597,3933,France,23603,Mens,7,10/11/2023,4.73,-2.35,58.26
1598,2619,Spain,13543,Mens,7,9/14/2023,9.13,5.25,82.27
1599,1662,France,14229,Womens,1,9/4/2023,4.45,-2.8,35.44
1600,1427,Germany,12751,Womens,4,10/7/2023,5.85,-4.99,97.89
1601,8210,Spain,46402,Womens,9,8/14/2023,-1.56,7.68,94.46
1602,7861,UK,92203,Mens,2,3/12/2023,0.05,2.48,56.79
1603,4137,UK,29283,Womens,9,3/11/2023,7.38,7.09,54.65
1604,5688,Italy,55530,Womens,2,11/25/2023,4.36,1.84,63.4
1605,5466,Italy,63131,Mens,9,11/22/2023,6.46,4.02,49.06
1606,1518,Italy,16956,Mens,8,7/4/2023,6.21,0.04,69.46
1607,1565,Germany,62808,Womens,3,7/17/2023,5.31,3.67,96.92
1608,8733,Germany,80665,Mens,10,4/15/2023,5.82,9.25,51.78
1609,4137,Germany,75084,Mens,5,3/10/2023,-0.6,-3.6,90
1610,6389,UK,89149,Mens,4,11/24/2023,-1.81,3.59,41.03
1611,3161,France,31090,Mens,4,8/26/2023,4.84,2.72,26.25
1612,8733,France,37518,Womens,6,6/21/2023,-4.6,6.65,94.96
1613,5983,France,41918,Womens,6,7/24/2023,2.16,-2.35,75.35
1614,5818,Italy,99228,Womens,9,4/11/2023,3.81,-2.25,33.5
1615,7634,UK,79357,Mens,5,1/16/2024,-3.88,-3.38,25.28
1616,5931,Italy,43816,Womens,6,9/4/2023,7.9,0.42,50.54
1617,5645,France,89747,Womens,1,1/30/2024,0.26,3.55,27.43
1618,7951,UK,89868,Mens,2,6/13/2023,1.97,7.82,40.55
1619,7980,Germany,69976,Womens,3,8/11/2023,7.54,-3.74,97.57
1620,7217,Spain,13746,Womens,6,9/17/2023,4.32,9.99,52.18
1621,8210,UK,59981,Womens,9,7/15/2023,-2.81,-1.77,87.35
1622,9738,Germany,35604,Womens,3,9/23/2023,6.75,-4.64,36.56
1623,1034,Germany,30165,Womens,7,8/12/2023,-4.1,-0.9,94.67
1624,9600,France,34429,Womens,7,5/19/2023,1.05,-1.85,84.53
1625,7652,Italy,45880,Womens,3,10/6/2023,3.34,-1.15,30.32
1626,6066,UK,57283,Womens,9,1/19/2024,6.1,0.19,68.38
1627,2887,France,79297,Mens,7,2/20/2024,9.66,7.08,45.07
1628,8519,Germany,95312,Womens,3,9/22/2023,5.27,-0.32,74.58
1629,2912,Italy,79413,Mens,3,1/16/2024,6.16,7.1,75.58
1630,8519,Italy,29796,Womens,5,8/8/2023,0.69,2.62,85.66
1631,5688,Spain,69998,Mens,10,12/10/2023,-1.19,-1.75,92.13
1632,5837,France,98519,Womens,6,6/19/2023,-3.66,2.35,66.75
1633,9481,Spain,89447,Womens,2,12/6/2023,3.23,0.8,30.73
1634,5085,France,45156,Womens,8,11/10/2023,1.28,3.03,40.95
1635,7980,Italy,21973,Womens,5,9/28/2023,6.59,0.28,75.57
1636,8734,Germany,71465,Womens,1,11/28/2023,3.52,5.35,42.8
1637,5395,UK,18994,Womens,5,1/30/2024,3.69,4.44,45.84
1638,9028,Germany,42960,Mens,8,6/28/2023,1,9.64,34.71
1639,4670,Spain,15516,Mens,6,5/26/2023,-3.57,-2.2,28.69
1640,3933,Spain,48064,Womens,5,5/12/2023,4.3,-2.86,16.28
1641,7217,Germany,45228,Womens,8,10/24/2023,6.24,5.4,70.61
1642,9028,Italy,51201,Womens,1,11/25/2023,-2.28,-0.51,94.49
1643,3217,France,59823,Mens,6,11/7/2023,-3.09,7.84,13.46
1644,6184,UK,58814,Womens,2,3/13/2023,-3.41,2.65,62.41
1645,2489,Germany,16761,Womens,1,3/10/2023,0.73,9.19,45.46
1646,1858,Italy,75637,Womens,10,7/24/2023,7.34,-0.86,18.92
1647,5491,Spain,28562,Mens,7,2/23/2024,2.01,-2.67,46.12
1648,5645,Germany,41326,Womens,10,9/10/2023,-3.32,8.63,71.8
1649,5764,Spain,45373,Womens,5,7/27/2023,8.18,-2.3,24.93
1650,1034,France,13153,Mens,8,1/7/2024,1.31,4.22,58.61
1651,5429,Spain,19955,Mens,1,9/28/2023,-2.13,-2.71,18.73
1652,7346,UK,79098,Mens,2,10/3/2023,9.79,-3.56,54.66
